,price
3597,47.65038
3598,43.67301
3599,38.73944
3600,37.819
3601,35.6283
3602,35.56286
3603,36.26275
3604,37.99367
3605,35.81477
3606,28.79373
3607,15.4767
3608,12.49486
3609,12.03344
3610,13.31105
3611,18.25539
3612,21.16736
3613,28.26785
3614,31.65754
3615,30.44045
3616,47.64735
3617,50.79323
3618,61.21156
3619,55.49851
3620,47.62446
3621,42.96574
3622,42.82519
3623,49.86337
3624,43.75099
3625,43.16985
3626,42.51665
3627,43.14466
3628,47.00766
3629,54.22866
3630,35.12065
3631,37.56024
3632,35.63533
3633,34.89926
3634,18.46206
3635,39.23689
3636,38.49684
3637,44.24611
3638,36.16076
3639,39.06614
3640,46.13836
3641,74.5096
3642,140.19183
3643,118.22059
3644,65.09534
3645,52.24738
3646,51.85392
3647,46.25018
3648,40.77605
3649,38.4351
3650,37.22679
3651,37.33984
3652,39.95408
3653,52.09617
3654,38.27251
3655,28.81731
3656,28.43903
3657,26.07123
3658,28.84962
3659,34.69215
3660,42.15615
3661,43.61312
3662,43.5761
3663,50.54094
3664,54.74352
3665,80.18944
3666,134.54214
3667,86.99191
3668,65.90361
3669,52.19025
3670,49.31106
3671,43.91496
3672,41.43047
3673,38.59341
3674,36.99736
3675,37.82105
3676,42.29068
3677,49.06336
3678,35.97082
3679,33.67028
3680,30.34438
3681,29.78137
3682,29.42167
3683,31.13332
3684,35.64437
3685,35.89646
3686,41.80168
3687,40.37519
3688,45.25015
3689,53.89848
3690,68.6211
3691,65.4365
3692,64.77922
3693,49.57495
3694,48.13494
3695,56.5412
3696,44.12031
3697,36.98171
3698,38.83259
3699,37.85935
3700,40.70115
3701,40.56127
3702,31.537
3703,24.16858
3704,21.71407
3705,18.55309
3706,15.20956
3707,27.79823
3708,27.55613
3709,33.24068
3710,35.61816
3711,37.74869
3712,41.48468
3713,57.1332
3714,75.13496
3715,65.52696
3716,58.06736
3717,54.19058
3718,52.17561
3719,38.19298
3720,34.93654
3721,34.31749
3722,33.94479
3723,34.22278
3724,34.65674
3725,31.76369
3726,9.56223
3727,4.08699
3728,0.29271
3729,0.08173
3730,-1.89078
3731,3.32335
3732,7.55999
3733,10.70783
3734,17.86639
3735,17.75119
3736,26.87326
3737,44.7497
3738,58.83818
3739,54.65205
3740,50.93015
3741,47.38606
3742,44.1163
3743,36.58712
3744,34.13746
3745,35.20899
3746,34.61326
3747,34.54697
3748,34.6305
3749,28.08788
3750,2.89352
3751,0.17024
3752,-0.84927
3753,-0.66517
3754,-0.66533
3755,-0.65183
3756,-0.41701
3757,3.67922
3758,12.29483
3759,16.16542
3760,26.69905
3761,47.49637
3762,54.92604
3763,59.83812
3764,52.19746
3765,45.65072
3766,40.93578
3767,41.89402
3768,36.8511
3769,34.95004
3770,34.16702
3771,36.38167
3772,40.88769
3773,44.20417
3774,31.73498
3775,31.46519
3776,28.76533
3777,24.40716
3778,23.36599
3779,22.57716
3780,20.89683
3781,21.75771
3782,28.44484
3783,25.66545
3784,32.99304
3785,46.2729
3786,60.78846
3787,62.9314
3788,53.13407
3789,51.9189
3790,44.57389
3791,38.69683
3792,32.78015
3793,32.83699
3794,32.94045
3795,35.26155
3796,40.48767
3797,39.90633
3798,25.83538
3799,19.26519
3800,14.54744
3801,14.09406
3802,10.79094
3803,11.64861
3804,13.9984
3805,15.00289
3806,23.46493
3807,21.42545
3808,32.9256
3809,42.08623
3810,46.82029
3811,53.21615
3812,44.92602
3813,44.09539
3814,41.26938
3815,33.86465
3816,33.77912
3817,32.85977
3818,32.42957
3819,34.50516
3820,37.6955
3821,39.1678
3822,29.61178
3823,26.26578
3824,20.70384
3825,16.69849
3826,15.0701
3827,13.02957
3828,16.22203
3829,18.11338
3830,24.32694
3831,24.61323
3832,29.02103
3833,35.34239
3834,42.88974
3835,42.93252
3836,39.92921
3837,35.25156
3838,34.22507
3839,30.89801
3840,30.14325
3841,29.19353
3842,28.51458
3843,31.58184
3844,35.56622
3845,34.97383
3846,17.95563
3847,9.49493
3848,7.43539
3849,3.83876
3850,2.37434
3851,2.17071
3852,4.83704
3853,5.93782
3854,12.38443
3855,13.20366
3856,24.56113
3857,35.60046
3858,43.60686
3859,44.05423
3860,41.37668
3861,38.7689
3862,35.79395
3863,40.8903
3864,36.7006
3865,34.27754
3866,33.86594
3867,36.31476
3868,40.7248
3869,38.14964
3870,24.86646
3871,16.57154
3872,12.70058
3873,11.95378
3874,14.10518
3875,17.27798
3876,19.20076
3877,21.60426
3878,28.60824
3879,24.75385
3880,32.24182
3881,38.80185
3882,42.58783
3883,41.99469
3884,40.84093
3885,37.82973
3886,36.79254
3887,38.91733
3888,38.42505
3889,37.17434
3890,35.99261
3891,36.35481
3892,38.63113
3893,39.26907
3894,2.81787
3895,7.56428
3896,7.68137
3897,10.5763
3898,13.7975
3899,20.18613
3900,27.81529
3901,31.23019
3902,32.66717
3903,31.40757
3904,36.0826
3905,39.63335
3906,56.27453
3907,52.82275
3908,45.56543
3909,39.53171
3910,38.26383
3911,45.74774
3912,43.96954
3913,42.44344
3914,40.00622
3915,41.66504
3916,42.71648
3917,42.26624
3918,18.44296
3919,10.67942
3920,13.48502
3921,12.43553
3922,18.22377
3923,27.79
3924,32.22582
3925,35.91921
3926,39.5592
3927,43.67383
3928,45.44526
3929,61.40168
3930,81.42597
3931,73.31369
3932,57.01206
3933,46.6651
3934,46.74599
3935,47.81148
3936,47.54504
3937,43.6029
3938,42.67374
3939,45.01613
3940,54.85998
3941,57.57196
3942,42.27656
3943,38.96717
3944,40.75956
3945,40.78185
3946,47.40276
3947,48.06872
3948,54.39159
3949,59.2229
3950,62.11566
3951,59.78189
3952,62.22941
3953,87.11538
3954,126.83574
3955,90.84192
3956,69.73057
3957,61.73309
3958,56.11412
3959,58.1566
3960,54.02195
3961,52.64676
3962,49.60691
3963,53.37719
3964,63.75353
3965,65.08778
3966,51.97675
3967,46.60984
3968,48.93093
3969,47.65137
3970,46.91844
3971,47.80461
3972,56.10049
3973,57.81984
3974,60.10417
3975,67.34102
3976,73.70187
3977,105.31308
3978,250.02304
3979,153.46135
3980,95.78595
3981,75.48072
3982,67.82458
3983,60.12795
3984,57.08075
3985,53.50163
3986,51.73065
3987,53.07488
3988,57.95093
3989,70.30335
3990,51.83144
3991,47.04619
3992,50.38321
3993,52.16475
3994,55.71424
3995,60.4742
3996,69.75599
3997,73.90406
3998,72.44294
3999,82.57833
4000,93.43421
4001,183.48932
4002,300.09323
4003,149.33221
4004,102.40734
4005,73.53748
4006,68.70094
4007,63.50193
4008,64.90083
4009,60.39468
4010,59.76233
4011,59.53483
4012,63.30077
4013,64.52095
4014,49.84847
4015,45.76171
4016,49.03649
4017,54.82178
4018,60.91709
4019,70.12605
4020,74.90222
4021,80.17312
4022,74.8707
4023,76.46633
4024,103.16094
4025,305.83047
4026,501.42102
4027,261.24893
4028,154.97046
4029,82.59145
4030,70.48914
4031,56.64678
4032,54.98451
4033,51.25903
4034,49.81904
4035,50.17575
4036,52.21786
4037,70.44522
4038,48.25191
4039,45.62088
4040,48.31325
4041,49.65571
4042,52.10631
4043,59.97879
4044,68.32653
4045,69.88551
4046,69.35569
4047,69.94092
4048,84.44964
4049,124.35458
4050,254.36453
4051,113.09436
4052,92.07492
4053,71.82067
4054,63.09285
4055,53.07639
4056,48.38887
4057,45.60283
4058,45.17651
4059,45.79132
4060,45.1563
4061,49.2953
4062,32.15063
4063,31.28302
4064,33.11351
4065,36.4849
4066,41.69198
4067,43.64746
4068,48.39895
4069,52.31393
4070,59.74325
4071,63.50435
4072,66.72706
4073,75.45229
4074,99.4593
4075,90.04437
4076,73.26068
4077,58.8884
4078,55.04138
4079,49.22687
4080,48.68585
4081,46.15905
4082,45.43865
4083,45.2324
4084,43.35554
4085,40.30778
4086,28.9939
4087,26.91399
4088,26.74344
4089,24.58041
4090,31.33414
4091,36.73631
4092,38.75274
4093,41.90481
4094,47.73056
4095,47.94676
4096,59.08115
4097,67.6289
4098,83.40025
4099,80.49121
4100,68.46996
4101,57.3213
4102,54.88044
4103,46.28033
4104,45.16203
4105,43.42963
4106,42.61688
4107,42.49107
4108,46.00103
4109,52.23969
4110,37.76825
4111,36.35606
4112,36.37319
4113,34.76061
4114,42.42085
4115,44.8999
4116,49.31846
4117,53.27159
4118,56.9854
4119,56.12615
4120,65.44636
4121,72.19743
4122,92.1933
4123,81.20245
4124,78.98837
4125,57.76482
4126,54.80159
4127,46.13936
4128,46.21139
4129,43.65046
4130,43.67331
4131,44.6791
4132,46.47303
4133,52.64873
4134,40.92241
4135,38.53635
4136,37.23437
4137,34.4291
4138,36.63475
4139,39.53351
4140,43.64205
4141,44.16343
4142,48.28092
4143,51.47631
4144,57.6743
4145,60.35978
4146,85.55103
4147,80.96251
4148,73.63105
4149,59.69513
4150,51.75905
4151,45.82244
4152,48.11999
4153,42.34303
4154,41.97696
4155,42.94649
4156,45.82044
4157,47.74467
4158,42.04607
4159,41.3054
4160,37.489
4161,35.33307
4162,37.04879
4163,39.99709
4164,42.371
4165,43.70431
4166,46.22703
4167,48.84198
4168,51.63502
4169,64.65429
4170,79.13191
4171,75.24318
4172,67.84893
4173,55.79363
4174,48.93739
4175,47.724
4176,44.84184
4177,49.39396
4178,44.02522
4179,44.78837
4180,48.29364
4181,48.72415
4182,40.78901
4183,36.7637
4184,33.29938
4185,29.92364
4186,31.58787
4187,35.51477
4188,38.05947
4189,41.40835
4190,42.41602
4191,42.92029
4192,48.07155
4193,59.09889
4194,72.72064
4195,68.87887
4196,62.56264
4197,53.74893
4198,45.03514
4199,46.22157
4200,44.7444
4201,42.49179
4202,41.64288
4203,41.37336
4204,43.05453
4205,51.59676
4206,41.86084
4207,39.09012
4208,37.23912
4209,36.51442
4210,32.60597
4211,36.32241
4212,41.77291
4213,41.14563
4214,44.13591
4215,47.73093
4216,50.86283
4217,65.33902
4218,81.35675
4219,75.81925
4220,69.1728
4221,53.78383
4222,46.57603
4223,48.72885
4224,45.49191
4225,43.50599
4226,42.87337
4227,43.01196
4228,42.92163
4229,46.71475
4230,32.21658
4231,33.4677
4232,31.83518
4233,36.18072
4234,38.96787
4235,41.77524
4236,48.61561
4237,51.09374
4238,58.30071
4239,62.83763
4240,70.96466
4241,68.69195
4242,89.56587
4243,78.5298
4244,75.06183
4245,58.74565
4246,57.34101
4247,57.33838
4248,51.4104
4249,48.82555
4250,49.03145
4251,50.0933
4252,47.19547
4253,49.57049
4254,33.9532
4255,31.27741
4256,32.12219
4257,34.20155
4258,40.67601
4259,44.16913
4260,47.34766
4261,54.66376
4262,64.95574
4263,64.23223
4264,79.7377
4265,91.72495
4266,94.57463
4267,97.73474
4268,89.1606
4269,67.69702
4270,62.52908
4271,57.40092
4272,50.24564
4273,46.39815
4274,45.37642
4275,46.89258
4276,48.54
4277,60.90167
4278,48.66235
4279,44.29719
4280,42.83316
4281,45.48885
4282,54.37631
4283,61.46219
4284,68.9009
4285,73.0495
4286,70.83452
4287,63.70365
4288,87.4594
4289,140.42795
4290,169.52625
4291,141.89262
4292,97.25841
4293,74.80766
4294,65.82492
4295,65.32319
4296,58.65301
4297,56.31124
4298,46.89648
4299,47.36403
4300,50.22553
4301,62.15309
4302,52.20165
4303,47.81513
4304,47.06271
4305,48.69484
4306,52.40327
4307,61.85552
4308,73.03681
4309,76.7
4310,81.69531
4311,78.86507
4312,89.48392
4313,139.97237
4314,146.80981
4315,113.13198
4316,98.39471
4317,69.72683
4318,64.02759
4319,68.76157
4320,59.82571
4321,53.59775
4322,49.96648
4323,50.74284
4324,53.37851
4325,56.18009
4326,47.16741
4327,43.77967
4328,43.04556
4329,42.90206
4330,44.94799
4331,47.13839
4332,51.62139
4333,53.8009
4334,56.45731
4335,62.0805
4336,83.65142
4337,78.31263
4338,100.62479
4339,87.28338
4340,81.63666
4341,95.43652
4342,68.41149
4343,71.23132
4344,60.28587
4345,50.21507
4346,47.57441
4347,49.34511
4348,51.86585
4349,53.60225
4350,42.10755
4351,38.13375
4352,39.38828
4353,40.03035
4354,41.46759
4355,45.29129
4356,49.68239
4357,50.07597
4358,50.63023
4359,53.49343
4360,62.06054
4361,69.52075
4362,85
4363,84.1035
4364,80.64301
4365,73.94499
4366,64.11867
4367,67.13495
4368,60.12039
4369,48.54742
4370,46.16774
4371,45.9771
4372,48.48325
4373,50.62061
4374,38.86206
4375,35.43226
4376,37.25083
4377,37.44375
4378,40.66484
4379,43.5274
4380,46.26719
4381,48.1013
4382,53.48255
4383,51.62192
4384,60.0519
4385,73.37338
4386,84.95204
4387,76.9036
4388,78.05346
4389,76.06374
4390,67.15945
4391,65.22168
4392,59.72373
4393,47.91461
4394,47.6282
4395,47.82799
4396,48.02395
4397,53.43081
4398,45.80582
4399,32.67728
4400,33.07541
4401,33.51961
4402,37.74825
4403,38.42205
4404,44.08323
4405,43.48038
4406,45.80285
4407,45.18089
4408,50.58513
4409,64.68159
4410,79.1492
4411,79.25411
4412,87.4078
4413,75.896
4414,72.70676
4415,65.50935
4416,60.25796
4417,50.50837
4418,49.32963
4419,48.71166
4420,53.32827
4421,49.64009
4422,37.35961
4423,23.25611
4424,25.47735
4425,26.71941
4426,30.52492
4427,34.0442
4428,38.52938
4429,41.1152
4430,44.65303
4431,43.9242
4432,48.81112
4433,60.5525
4434,72.01484
4435,79.39969
4436,79.17183
4437,69.39264
4438,71.99772
4439,50.56958
4440,47.03911
4441,44.27516
4442,42.67129
4443,43.65663
4444,45.01176
4445,40.95945
4446,29.57846
4447,21.44234
4448,22.06069
4449,25.61574
4450,28.39769
4451,36.43049
4452,41.67116
4453,40.1716
4454,43.85246
4455,50.07312
4456,53.93742
4457,65.65203
4458,76.83204
4459,67.35931
4460,75.07075
4461,56.08616
4462,53.35918
4463,46.51776
4464,43.87633
4465,40.51143
4466,39.15677
4467,40.67148
4468,44.06933
4469,52.31859
4470,39.04783
4471,34.60801
4472,35.58891
4473,36.38412
4474,39.37426
4475,41.96875
4476,44.21183
4477,49.84069
4478,58.53022
4479,57.21227
4480,63.2496
4481,71.31178
4482,96.99938
4483,81.77666
4484,74.55294
4485,53.83829
4486,53.61513
4487,51.94094
4488,46.81941
4489,41.87224
4490,41.07977
4491,41.3571
4492,43.92575
4493,59.46508
4494,41.18024
4495,37.42141
4496,36.82769
4497,39.4022
4498,41.06833
4499,43.12202
4500,45.70065
4501,50.04337
4502,51.57927
4503,58.0481
4504,71.06771
4505,75.31197
4506,91.70651
4507,80.43056
4508,78.9994
4509,71.1587
4510,64.88227
4511,57.21825
4512,50.93545
4513,48.23674
4514,47.15031
4515,47.34559
4516,50.22607
4517,54.25074
4518,46.77404
4519,41.83949
4520,41.30483
4521,42.8746
4522,45.51902
4523,51.16735
4524,55.46804
4525,66.29124
4526,72.39426
4527,75.89529
4528,84.26277
4529,97.08064
4530,149.33476
4531,109.09863
4532,94.38358
4533,76.12737
4534,66.97158
4535,63.97508
4536,62.34555
4537,54.83319
4538,53.13721
4539,52.80314
4540,54.82949
4541,57.86914
4542,50.94533
4543,48.45336
4544,49.65854
4545,54.19545
4546,57.16325
4547,71.29167
4548,75.69977
4549,73.47387
4550,80.83554
4551,77.10409
4552,122.71864
4553,182.75282
4554,287.2656
4555,153.43236
4556,97.50444
4557,81.40219
4558,74.51693
4559,69.28124
4560,64.36462
4561,62.4315
4562,58.25505
4563,57.63898
4564,56.37383
4565,62.0972
4566,49.06877
4567,45.52827
4568,51.79276
4569,54.87854
4570,60.6907
4571,69.41762
4572,70.85919
4573,78.34915
4574,78.23709
4575,75.31523
4576,80.60889
4577,111.91647
4578,227.84143
4579,124.31032
4580,96.78817
4581,83.15548
4582,73.38459
4583,97.10323
4584,83.40481
4585,70.51863
4586,67.50237
4587,64.25832
4588,62.11964
4589,61.43719
4590,51.2125
4591,42.65496
4592,45.7183
4593,50.02199
4594,56.84552
4595,58.59455
4596,46.00512
4597,77.61631
4598,85.18382
4599,88.43383
4600,95.27075
4601,141.2846
4602,264.09302
4603,187.4858
4604,111.32027
4605,94.01856
4606,85.19178
4607,91.47863
4608,81.19665
4609,66.96523
4610,62.151
4611,61.49886
4612,63.47092
4613,72.23943
4614,57.78219
4615,54.18953
4616,56.33255
4617,59.03166
4618,63.12616
4619,71.83467
4620,81.94058
4621,90.28994
4622,94.4499
4623,82.21815
4624,113.16237
4625,268.76392
4626,513.37225
4627,235.21632
4628,125.7617
4629,94.59335
4630,91.33086
4631,73.69456
4632,65.35432
4633,64.40746
4634,63.10364
4635,63.05748
4636,66.94927
4637,89.52829
4638,61.6678
4639,54.51963
4640,55.79989
4641,54.0846
4642,58.73684
4643,63.50661
4644,73.04477
4645,77.39717
4646,89.85989
4647,97.10657
4648,90.55601
4649,164.18497
4650,315.0227
4651,172.0703
4652,124.41752
4653,93.04664
4654,81.9864
4655,83.08633
4656,72.80291
4657,63.13742
4658,61.60529
4659,62.33742
4660,67.41645
4661,75.69984
4662,60.6008
4663,56.78338
4664,55.70483
4665,54.49017
4666,57.342
4667,57.95554
4668,61.06406
4669,65.35509
4670,74.16131
4671,81.66244
4672,90.79876
4673,100.81721
4674,142.8428
4675,117.54877
4676,97.98885
4677,92.38776
4678,81.02946
4679,68.34016
4680,57.70142
4681,61.25343
4682,62.24232
4683,59.03837
4684,65.03738
4685,63.30046
4686,50.49485
4687,47.43662
4688,46.44423
4689,48.36625
4690,50.41035
4691,49.90271
4692,58.28604
4693,57.0328
4694,59.11234
4695,62.02074
4696,64.36
4697,85.10181
4698,106.42313
4699,93.79396
4700,92.53168
4701,74.32905
4702,66.1126
4703,66.44415
4704,55.5154
4705,57.36329
4706,54.91884
4707,55.50997
4708,57.99938
4709,65.07695
4710,60.41765
4711,47.06191
4712,43.55761
4713,43.90324
4714,45.94844
4715,49.07058
4716,54.01986
4717,55.43362
4718,58.34887
4719,61.58358
4720,68.90283
4721,85.72184
4722,103.79033
4723,100.79844
4724,90.59415
4725,78.8033
4726,70.34105
4727,68.32125
4728,58.24259
4729,54.30339
4730,58.12904
4731,57.4884
4732,60.83453
4733,56.80755
4734,51.46696
4735,41.6267
4736,40.77872
4737,41.13864
4738,45.6355
4739,47.98045
4740,49.2501
4741,51.74415
4742,52.59598
4743,58.02977
4744,72.33492
4745,82.13269
4746,101.38992
4747,90.98861
4748,87.29468
4749,76.51813
4750,70.45609
4751,67.26849
4752,57.63685
4753,55.96359
4754,56.82396
4755,56.85052
4756,56.66125
4757,53.18664
4758,48.5159
4759,40.83068
4760,41.66709
4761,43.86649
4762,49.68582
4763,49.86669
4764,52.92172
4765,59.09475
4766,60.78815
4767,74.94933
4768,87.06567
4769,92.50757
4770,105.13131
4771,93.03703
4772,90.09158
4773,81.51126
4774,73.72334
4775,67.52262
4776,61.39358
4777,56.60961
4778,55.63484
4779,59.56485
4780,61.2955
4781,79.18189
4782,66.78827
4783,60.42459
4784,60.92959
4785,58.89197
4786,67.49729
4787,66.9979
4788,69.76438
4789,72.5611
4790,93.29139
4791,95.26193
4792,114.01853
4793,201.33136
4794,287.34955
4795,145.75346
4796,104.22214
4797,84.71659
4798,77.71561
4799,73.69435
4800,62.71798
4801,60.37971
4802,58.75574
4803,59.61496
4804,65.77086
4805,71.2022
4806,57.44694
4807,52.91509
4808,51.28926
4809,51.54189
4810,53.23843
4811,58.02525
4812,62.60123
4813,70.44
4814,80.80901
4815,87.10362
4816,93.45318
4817,119.20105
4818,170.99957
4819,119.29428
4820,101.20034
4821,91.32979
4822,75.97734
4823,75.10786
4824,62.56166
4825,59.89626
4826,58.78673
4827,59.1626
4828,62.8701
4829,69.45474
4830,60.86012
4831,54.25203
4832,52.83304
4833,52.87729
4834,55.51577
4835,60.2692
4836,62.43354
4837,70.71464
4838,79.31024
4839,76.54208
4840,91.93743
4841,105.79268
4842,148.65518
4843,119.60345
4844,104.276
4845,81.594
4846,77.18602
4847,79.54985
4848,72.78366
4849,61.70627
4850,63.83888
4851,62.11837
4852,69.07723
4853,71.11176
4854,59.20445
4855,55.44679
4856,50.58688
4857,50.71502
4858,51.34522
4859,53.52936
4860,59.09834
4861,65.39648
4862,78.62601
4863,79.69599
4864,90.82945
4865,106.23212
4866,140.80862
4867,106.96205
4868,100.20289
4869,83.45694
4870,89.89643
4871,69.99952
4872,70.82714
4873,62.46179
4874,59.17194
4875,58.65933
4876,62.21415
4877,70.2849
4878,56.75988
4879,50.31385
4880,48.71767
4881,52.34286
4882,52.74291
4883,55.92192
4884,65.71427
4885,70.01149
4886,86.58273
4887,89.78514
4888,84.52565
4889,107.47792
4890,129.77998
4891,99.7219
4892,95.67637
4893,84.72104
4894,90.66987
4895,76.68144
4896,66.82995
4897,61.91241
4898,56.77212
4899,57.31717
4900,58.688
4901,58.26803
4902,51.63264
4903,45.86137
4904,45.05252
4905,45.55176
4906,48.42362
4907,53.38168
4908,54.73832
4909,60.46353
4910,61.56325
4911,69.7626
4912,77.89405
4913,84.99
4914,104.08424
4915,94.88082
4916,89.11684
4917,84.67856
4918,80.49623
4919,79.3538
4920,70.52911
4921,63.3048
4922,58.60158
4923,58.6375
4924,59.22384
4925,56.44194
4926,51.81158
4927,44.81505
4928,44.88592
4929,45.22625
4930,47.06765
4931,48.88264
4932,51.08154
4933,54.7407
4934,57.19454
4935,64.34149
4936,76.2063
4937,89.30052
4938,98.37153
4939,92.33413
4940,103.32225
4941,83.50747
4942,81.41572
4943,75.2824
4944,73.54307
4945,61.42417
4946,59.62402
4947,61.12536
4948,65.88351
4949,72.09941
4950,70.45824
4951,58.84114
4952,54.36174
4953,53.96809
4954,55.93408
4955,61.81689
4956,71.04201
4957,74.199
4958,81.00629
4959,89.05048
4960,95.85785
4961,99.74688
4962,116.90027
4963,104.65956
4964,99.06942
4965,91.29625
4966,82.49584
4967,78.85686
4968,68.54484
4969,59.30877
4970,58.25929
4971,59.72186
4972,63.1968
4973,73.22179
4974,57.69329
4975,51.91565
4976,48.08128
4977,46.83445
4978,52.73309
4979,54.43209
4980,60.63471
4981,69.03443
4982,78.63403
4983,87.99062
4984,98.93922
4985,130.24937
4986,150.36655
4987,120.7172
4988,106.66621
4989,92.86138
4990,94.04015
4991,82.35505
4992,71.67718
4993,64.89862
4994,63.53683
4995,62.89635
4996,66.18515
4997,83.08587
4998,64.53777
4999,55.18725
5000,52.97539
5001,54.18097
5002,60.40378
5003,69.68074
5004,76.36372
5005,81.55696
5006,86.53049
5007,94.1114
5008,105.47398
5009,198.42574
5010,292.42432
5011,150.95885
5012,110.89788
5013,86.61212
5014,91.25462
5015,89.13014
5016,80.4426
5017,71.38624
5018,67.27238
5019,66.8673
5020,71.31518
5021,94.43848
5022,78.04752
5023,66.84683
5024,66.88427
5025,70.08543
5026,75.82899
5027,89.06079
5028,96.97159
5029,99.61752
5030,110.01743
5031,118.94523
5032,122.94474
5033,301.87936
5034,393.57315
5035,178.24821
5036,141.0329
5037,104.48956
5038,92.04321
5039,86.02519
5040,83.71226
5041,71.88119
5042,69.10896
5043,69.51942
5044,72.174
5045,88.85853
5046,72.35378
5047,65.8762
5048,66.78471
5049,72.2423
5050,80.89937
5051,91.63801
5052,100.61354
5053,96.6557
5054,105.10436
5055,104.12242
5056,84.41998
5057,245.65817
5058,283.1073
5059,143.23772
5060,122.97281
5061,104.7656
5062,98.17608
5063,108.20275
5064,103.41278
5065,86.74148
5066,77.48425
5067,70.90205
5068,76.69618
5069,82.26348
5070,68.31647
5071,55.90469
5072,57.52563
5073,62.72824
5074,64.42445
5075,68.80683
5076,72.43345
5077,79.35033
5078,95.24011
5079,85.38118
5080,93.24432
5081,111.45279
5082,144.69138
5083,106.49958
5084,109.40304
5085,107.21859
5086,108.12458
5087,109.19369
5088,107.2427
5089,88.5036
5090,87.50202
5091,84.20367
5092,86.54459
5093,78.95058
5094,66.91991
5095,50.48764
5096,43.10309
5097,46.24244
5098,52.4458
5099,56.78043
5100,59.58311
5101,58.89785
5102,62.76585
5103,66.39123
5104,76.92226
5105,94.56629
5106,106.02637
5107,98.97204
5108,107.03704
5109,107.6979
5110,106.33852
5111,108.98354
5112,97.94531
5113,84.17135
5114,83.85918
5115,77.2343
5116,85.59686
5117,88.66603
5118,69.11179
5119,62.91312
5120,59.70367
5121,58.39443
5122,61.10685
5123,65.37927
5124,68.71124
5125,76.80167
5126,84.16098
5127,89.90604
5128,98.44906
5129,134.6161
5130,137.77602
5131,126.83211
5132,110.90031
5133,108.60809
5134,115.90054
5135,109.18672
5136,92.42348
5137,87.20329
5138,79.23432
5139,76.55214
5140,86.92156
5141,89.26461
5142,71.30387
5143,63.29004
5144,60.73614
5145,59.097
5146,62.19835
5147,69.90037
5148,75.49244
5149,87.90239
5150,95.6105
5151,71.93299
5152,84.01809
5153,161.7204
5154,172.09598
5155,127.20211
5156,113.3001
5157,107.08579
5158,104.53766
5159,97.81494
5160,91.51087
5161,83.61871
5162,71.84746
5163,73.07023
5164,93.04468
5165,94.48474
5166,70.92129
5167,61.16906
5168,59.4345
5169,60.45706
5170,62.81289
5171,70.74929
5172,80.96567
5173,85.72506
5174,84.08592
5175,84.59306
5176,88.14228
5177,190.10709
5178,200.34012
5179,137.45084
5180,117.77774
5181,95.58397
5182,96.5791
5183,93.51684
5184,74.14271
5185,71.54169
5186,63.87129
5187,64.61534
5188,70.00637
5189,77.34911
5190,71.53437
5191,56.3142
5192,58.65803
5193,57.64672
5194,61.53678
5195,64.8639
5196,64.96598
5197,72.27234
5198,82.91346
5199,83.92851
5200,89.61885
5201,104.7375
5202,115.49684
5203,109.17006
5204,97.94143
5205,99.30677
5206,94.9036
5207,91.68909
5208,85.05969
5209,71.08754
5210,61.81005
5211,68.93538
5212,77.64414
5213,78.59747
5214,70.71142
5215,72.95092
5216,56.79677
5217,58.50933
5218,58.41825
5219,60.34049
5220,61.33044
5221,64.5409
5222,56.84397
5223,75.85348
5224,89.00794
5225,85.35212
5226,102.39358
5227,107.3079
5228,105.26809
5229,117.60277
5230,116.0757
5231,91.06579
5232,81.0765
5233,71.66925
5234,64.71954
5235,67.36558
5236,76.78174
5237,78.05704
5238,62.85532
5239,46.13259
5240,54.692
5241,55.88209
5242,59.8316
5243,56.41893
5244,64.86388
5245,59.05372
5246,62.48031
5247,59.50862
5248,59.57031
5249,77.63589
5250,91.55404
5251,104.71453
5252,88.87159
5253,91.88483
5254,87.28693
5255,66.50825
5256,61.54765
5257,59.20747
5258,56.18901
5259,57.64374
5260,60.5815
5261,57.36178
5262,50.47231
5263,42.25853
5264,37.0589
5265,33.43981
5266,40.45281
5267,44.20035
5268,47.93453
5269,52.13892
5270,56.89172
5271,56.35801
5272,59.35126
5273,71.81007
5274,86.88421
5275,84.33737
5276,72.91339
5277,67.02288
5278,60.44518
5279,75.03308
5280,71.41638
5281,68.74792
5282,65.84632
5283,70.39794
5284,70.98256
5285,64.78188
5286,53.85853
5287,49.55952
5288,48.42883
5289,47.11416
5290,49.72729
5291,50.36171
5292,49.0433
5293,52.53343
5294,72.83636
5295,81.29001
5296,68.99195
5297,84.31804
5298,105.09637
5299,96.79648
5300,78.91267
5301,81.71742
5302,79.32371
5303,60.30477
5304,58.66963
5305,57.02883
5306,56.69215
5307,56.23228
5308,61.05249
5309,71.29765
5310,58.22274
5311,54.98292
5312,54.11617
5313,55.72082
5314,58.25273
5315,61.90626
5316,54.86894
5317,59.46485
5318,88.64464
5319,100.16784
5320,88.2378
5321,119.80083
5322,141.15274
5323,111.22025
5324,97.11428
5325,77.16478
5326,66.33137
5327,64.04158
5328,61.36559
5329,59.55295
5330,57.54212
5331,57.95735
5332,59.57397
5333,74.11421
5334,61.87039
5335,52.78235
5336,53.90243
5337,58.18566
5338,61.42017
5339,65.09097
5340,74.7044
5341,70.94885
5342,89.90444
5343,85.40719
5344,96.35183
5345,198.58453
5346,163.14687
5347,112.88818
