,energy_in,energy_out,soc,charge_bool,discharge_bool,profit_timeseries,cumulative_profit,cumlative_cycle_rate,cumlative_profit
26,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.9416812718
27,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.9416812718
28,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.9416812718
29,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.9416812718
30,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.9416812718
31,-6.2405737e-10,0.0,3.8657003,0.0,1.0,3.100772e-08,670.22055,157.09717,115811.94168130281
32,6.2544699e-10,0.0,3.8657003,0.0,1.0,-3.0528671e-08,670.22055,157.09717,115811.94168127228
33,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
34,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
35,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
36,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
37,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
38,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
39,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
40,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
41,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
42,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
43,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
44,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
45,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
46,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
47,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
48,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
49,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
50,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
51,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
52,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
53,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
54,0.0,0.0,3.8657003,0.0,1.0,0.0,670.22055,157.09717,115811.94168127228
55,10.0,0.0,13.8657,1.0,0.0,-485.53684,184.68371,157.59717,115326.40484127228
56,5.462801,0.0,19.328501,1.0,0.0,-265.65856,-80.974846,157.87031,115060.74628127228
57,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127228
58,-6.2203537e-10,0.0,19.328501,0.0,1.0,3.1720198e-08,-80.974846,157.87031,115060.746281304
59,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.746281304
60,6.157046e-10,0.0,19.328501,0.0,1.0,-3.4074907e-08,-80.974846,157.87031,115060.74628126992
61,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
62,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
63,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
64,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
65,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
66,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
67,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
68,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
69,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
70,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
71,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
72,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
73,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
74,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
75,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
76,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
77,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
78,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
79,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
80,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
81,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
82,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
83,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
84,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
85,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
86,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
87,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
88,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
89,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
90,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
91,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
92,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
93,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
94,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
95,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
96,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
97,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
98,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
99,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
100,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
101,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
102,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628126992
103,-6.1445928e-10,0.0,19.328501,0.0,1.0,3.4561271e-08,-80.974846,157.87031,115060.74628130448
104,6.2038086e-10,0.0,19.328501,0.0,1.0,-3.2317124e-08,-80.974846,157.87031,115060.74628127216
105,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
106,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
107,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
108,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
109,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
110,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
111,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
112,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
113,0.0,0.0,19.328501,0.0,1.0,0.0,-80.974846,157.87031,115060.74628127216
114,0.0,10.0,9.3285013,0.0,1.0,1387.8833,1306.9084,158.37031,116448.62958127217
115,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
116,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
117,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
118,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
119,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
120,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
121,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
122,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
123,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
124,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
125,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
126,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
127,0.0,0.0,9.3285013,0.0,1.0,0.0,1306.9084,158.37031,116448.62958127217
128,10.0,0.0,19.328501,1.0,0.0,-573.94789,732.96052,158.87031,115874.68169127217
129,0.0,0.0,19.328501,0.0,1.0,0.0,732.96052,158.87031,115874.68169127217
130,-6.0293761e-10,0.0,19.328501,0.0,1.0,3.9457975e-08,732.96052,158.87031,115874.68169131163
131,-5.9226531e-10,0.0,19.328501,0.0,1.0,4.4712335e-08,732.96052,158.87031,115874.68169135635
132,-5.8552374e-10,0.0,19.328501,0.0,1.0,4.8442872e-08,732.96052,158.87031,115874.6816914048
133,0.0,0.0,19.328501,0.0,1.0,0.0,732.96052,158.87031,115874.6816914048
134,5.7644682e-10,0.0,19.328501,0.0,1.0,-5.4041415e-08,732.96052,158.87031,115874.68169135075
135,0.0,0.0,19.328501,0.0,1.0,0.0,732.96052,158.87031,115874.68169135075
136,-5.6235716e-10,0.0,19.328501,0.0,1.0,6.426224e-08,732.96052,158.87031,115874.68169141501
137,0.0,5.462801,13.8657,0.0,1.0,1000.4954,1733.4559,159.14345,116875.17709141501
138,0.0,10.0,3.8657003,0.0,1.0,2699.0765,4432.5324,159.64345,119574.253591415
139,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
140,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
141,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
142,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
143,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
144,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
145,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
146,0.0,0.0,3.8657003,0.0,1.0,0.0,4432.5324,159.64345,119574.253591415
147,5.462801,0.0,9.3285013,1.0,0.0,-395.75596,4036.7764,159.91659,119178.49763141501
148,0.0,0.0,9.3285013,0.0,1.0,0.0,4036.7764,159.91659,119178.49763141501
149,0.0,0.0,9.3285013,0.0,1.0,0.0,4036.7764,159.91659,119178.49763141501
150,0.0,0.0,9.3285013,0.0,1.0,0.0,4036.7764,159.91659,119178.49763141501
151,10.0,0.0,19.328501,1.0,0.0,-724.23434,3312.5421,160.41659,118454.26329141502
152,0.0,0.0,19.328501,0.0,1.0,0.0,3312.5421,160.41659,118454.26329141502
153,-5.9183674e-10,0.0,19.328501,0.0,1.0,4.4939472e-08,3312.5421,160.41659,118454.26329145995
154,-5.8603828e-10,0.0,19.328501,0.0,1.0,4.8145927e-08,3312.5421,160.41659,118454.2632915081
155,5.7437374e-10,0.0,19.328501,0.0,1.0,-5.5421646e-08,3312.5421,160.41659,118454.26329145268
156,-5.682963e-10,0.0,19.328501,0.0,1.0,5.9705954e-08,3312.5421,160.41659,118454.26329151238
157,-1.1327744e-09,0.0,19.328501,0.0,1.0,1.2225805e-07,3312.5421,160.41659,118454.26329163465
158,-5.5940031e-10,0.0,19.328501,0.0,1.0,6.667799e-08,3312.5421,160.41659,118454.26329170133
159,0.0,0.0,19.328501,0.0,1.0,0.0,3312.5421,160.41659,118454.26329170133
160,0.0,0.0,19.328501,0.0,1.0,0.0,3312.5421,160.41659,118454.26329170133
161,0.0,5.462801,13.8657,0.0,1.0,1522.1256,4834.6677,160.68973,119976.38889170132
162,0.0,10.0,3.8657003,0.0,1.0,3632.6802,8467.3479,161.18973,123609.06909170133
163,0.0,0.0,3.8657003,0.0,1.0,0.0,8467.3479,161.18973,123609.06909170133
164,-1.0846018e-09,0.0,3.8657003,0.0,1.0,1.657254e-07,8467.3479,161.18973,123609.06909186706
165,0.0,0.0,3.8657003,0.0,1.0,0.0,8467.3479,161.18973,123609.06909186706
166,0.0,0.0,3.8657003,0.0,1.0,0.0,8467.3479,161.18973,123609.06909186706
167,0.0,0.0,3.8657003,0.0,1.0,0.0,8467.3479,161.18973,123609.06909186706
0,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
1,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
2,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
3,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
4,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
5,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
6,0.0,0.0,3.8657003,0.0,1.0,0.0,0.0,161.18973,123609.06909186706
7,10.0,0.0,13.8657,1.0,0.0,-713.71831,-713.71831,161.68973,122895.35078186706
8,5.4449755,0.0,19.310676,1.0,0.0,-393.97737,-1107.6957,161.96198,122501.37341186707
9,5.895986e-10,0.0,19.310676,0.0,1.0,-4.6147301e-08,-1107.6957,161.96198,122501.37341182092
10,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341182092
11,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341182092
12,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341182092
13,-5.6852813e-10,0.0,19.310676,0.0,1.0,5.9535736e-08,-1107.6957,161.96198,122501.37341188046
14,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341188046
15,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341188046
16,0.0,0.0,19.310676,0.0,1.0,0.0,-1107.6957,161.96198,122501.37341188046
17,0.0,5.4485406,13.862135,0.0,1.0,1235.4157,127.72,162.23441,123736.78911188045
18,0.0,10.0,3.8621352,0.0,1.0,2613.0804,2740.8004,162.73441,126349.86951188046
19,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951188046
20,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951188046
21,5.6283106e-10,0.0,3.8621352,0.0,1.0,-6.3884435e-08,2740.8004,162.73441,126349.86951181658
22,-5.6742006e-10,0.0,3.8621352,0.0,1.0,6.0354363e-08,2740.8004,162.73441,126349.86951187694
23,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951187694
24,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951187694
25,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951187694
26,5.8445855e-10,0.0,3.8621352,0.0,1.0,-4.9064282e-08,2740.8004,162.73441,126349.86951182787
27,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951182787
28,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951182787
29,-5.8010219e-10,0.0,3.8621352,0.0,1.0,5.1702303e-08,2740.8004,162.73441,126349.86951187957
30,0.0,0.0,3.8621352,0.0,1.0,0.0,2740.8004,162.73441,126349.86951187957
31,10.0,0.0,13.862135,1.0,0.0,-605.68462,2135.1158,163.23441,125744.18489187957
32,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
33,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
34,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
35,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
36,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
37,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
38,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
39,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
40,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
41,0.0,0.0,13.862135,0.0,1.0,0.0,2135.1158,163.23441,125744.18489187957
42,0.0,10.0,3.8621352,0.0,1.0,1335.5014,3470.6172,163.73441,127079.68629187957
43,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
44,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
45,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
46,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
47,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
48,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
49,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
50,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
51,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
52,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
53,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
54,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
55,0.0,0.0,3.8621352,0.0,1.0,0.0,3470.6172,163.73441,127079.68629187957
56,10.0,0.0,13.862135,1.0,0.0,-466.98906,3003.6281,164.23441,126612.69723187956
57,5.4485406,0.0,19.310676,1.0,0.0,-272.97271,2730.6554,164.50683,126339.72452187956
58,-6.1367941e-10,0.0,19.310676,0.0,1.0,3.4869889e-08,2730.6554,164.50683,126339.72452191442
59,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452191442
60,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452191442
61,6.0484342e-10,0.0,19.310676,0.0,1.0,-3.8595858e-08,2730.6554,164.50683,126339.72452187583
62,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
63,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
64,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
65,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
66,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
67,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
68,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
69,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
70,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
71,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
72,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
73,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
74,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
75,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
76,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
77,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
78,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
79,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
80,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
81,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
82,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
83,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
84,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
85,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
86,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
87,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
88,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
89,0.0,0.0,19.310676,0.0,1.0,0.0,2730.6554,164.50683,126339.72452187583
90,0.0,10.0,9.3106758,0.0,1.0,1271.6727,4002.3281,165.00683,127611.39722187583
91,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
92,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
93,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
94,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
95,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
96,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
97,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
98,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
99,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
100,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
101,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
102,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
103,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
104,0.0,0.0,9.3106758,0.0,1.0,0.0,4002.3281,165.00683,127611.39722187583
105,10.0,0.0,19.310676,1.0,0.0,-640.27086,3362.0572,165.50683,126971.12636187582
106,-6.0073514e-10,0.0,19.310676,0.0,1.0,4.0481836e-08,3362.0572,165.50683,126971.12636191631
107,5.9203238e-10,0.0,19.310676,0.0,1.0,-4.4835625e-08,3362.0572,165.50683,126971.12636187147
108,0.0,0.0,19.310676,0.0,1.0,0.0,3362.0572,165.50683,126971.12636187147
109,0.0,0.0,19.310676,0.0,1.0,0.0,3362.0572,165.50683,126971.12636187147
110,0.0,0.0,19.310676,0.0,1.0,0.0,3362.0572,165.50683,126971.12636187147
111,0.0,0.0,19.310676,0.0,1.0,0.0,3362.0572,165.50683,126971.12636187147
112,0.0,0.0,19.310676,0.0,1.0,0.0,3362.0572,165.50683,126971.12636187147
113,0.0,5.4485406,13.862135,0.0,1.0,813.29238,4175.3496,165.77926,127784.41874187147
114,0.0,10.0,3.8621352,0.0,1.0,1588.4459,5763.7955,166.27926,129372.86464187148
115,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
116,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
117,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
118,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
119,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
120,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
121,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
122,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
123,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
124,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
125,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464187148
126,-5.9096031e-10,0.0,3.8621352,0.0,1.0,4.5408091e-08,5763.7955,166.27926,129372.86464191688
127,0.0,0.0,3.8621352,0.0,1.0,0.0,5763.7955,166.27926,129372.86464191688
128,10.0,0.0,13.862135,1.0,0.0,-643.92741,5119.8681,166.77926,128728.93723191688
129,5.4485406,0.0,19.310676,1.0,0.0,-356.88272,4762.9854,167.05169,128372.05451191688
130,0.0,0.0,19.310676,0.0,1.0,0.0,4762.9854,167.05169,128372.05451191688
131,0.0,0.0,19.310676,0.0,1.0,0.0,4762.9854,167.05169,128372.05451191688
132,0.0,0.0,19.310676,0.0,1.0,0.0,4762.9854,167.05169,128372.05451191688
133,0.0,0.0,19.310676,0.0,1.0,0.0,4762.9854,167.05169,128372.05451191688
134,-5.7851548e-10,0.0,19.310676,0.0,1.0,5.2703149e-08,4762.9854,167.05169,128372.05451196959
135,0.0,0.0,19.310676,0.0,1.0,0.0,4762.9854,167.05169,128372.05451196959
136,-5.7511853e-10,0.0,19.310676,0.0,1.0,5.492119e-08,4762.9854,167.05169,128372.05451202451
137,0.0,5.4485406,13.862135,0.0,1.0,956.04912,5719.0345,167.32411,129328.1036320245
138,0.0,10.0,3.8621352,0.0,1.0,1849.1393,7568.1738,167.82411,131177.2429320245
139,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.2429320245
140,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.2429320245
141,-5.6932107e-10,0.0,3.8621352,0.0,1.0,5.8957712e-08,7568.1738,167.82411,131177.24293208346
142,-5.6858448e-10,0.0,3.8621352,0.0,1.0,5.949445e-08,7568.1738,167.82411,131177.24293214295
143,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.24293214295
144,-5.8768802e-10,0.0,3.8621352,0.0,1.0,4.7207781e-08,7568.1738,167.82411,131177.24293219016
145,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.24293219016
146,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.24293219016
147,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.24293219016
148,0.0,0.0,3.8621352,0.0,1.0,0.0,7568.1738,167.82411,131177.24293219016
